,L_qpc,max_time,tsteps,bond_index,band_width,k0,J_prime,t,Omega,vg,time_at_bond,bond_fit_error,time_f_free,time_f_int,xf_avg_free,xf_avg_int,Transmision_tot,Transmission_k0,r_density_free,r_density_int,last_density_free,last_density_int,last_density_max,time_last_density_max,bond_density_max,min_purity,max_VN_entropy,entanglement_timeskip,T_mean,ddot0,kick
111,14,9.0,300,7,2.0,1.3744467859455345,1.0,0.9,0.1,1.9615705608064609,1.875485222082483,0.007693494237799126,7.137138107458228,7.483236592228234,12.161551955523594,12.117468392106652,0.5484636574386211,0.5674511778235772,0.9356717228065385,0.9491257292766155,0.7473938447371749,0.7256857488448918,0.7538347742643071,7.254180602006689,0.5358043327734432,0.9971311568053474,0.010838046514019916,20,0.9362355075861051,fixed,0.11867004910776635
112,14,9.0,300,7,0.5,0.5235987755982988,1.0,0.9,0.5,0.9999999999999999,1.6644902532746597,0.009579630209299176,14.000000000000002,12.66449025327466,10.763798843620584,10.763798843620584,0.26057232156249016,0.06414265143206856,0.8395889379672232,0.8395889379672232,0.4939580407294138,0.4939580407294138,0.6597020788758511,8.42809364548495,0.6956516018288033,0.9385917789393508,0.14063562047895575,20,0.8295836636207462,second,0.7089646189959311
113,14,9.0,300,7,0.5,1.3744467859455345,1.0,0.9,0.1,1.9615705608064609,1.6773558194162494,0.01092828947453055,7.137138107458228,7.285107189562,11.033429335708302,11.212533120364506,0.5260898436475135,0.5674511778235772,0.8308037099700856,0.8330700020476367,0.36385404406645516,0.43428931908783963,0.7150012184619483,8.157190635451505,0.5775048970118801,0.9976265022305586,0.009190130696048453,20,0.9163530165927463,second,0.12029358427557296
114,14,9.0,300,7,2.0,0.39269908169872414,1.0,0.9,0.7,0.7653668647301796,3.3093028399215227,0.028774137427432577,18.29188150826927,17.681495453561663,7.7689550511697005,7.7689550511697005,0.043657554242646834,0.026074911406028654,0.4390807510138427,0.4390807510138427,0.21654785318083086,0.21654785318083086,0.22526886490699569,8.759197324414716,0.4202275338356387,0.8989797996510434,0.2082837570733042,20,0.4317421069020442,fixed,0.9166190462398923
115,14,9.0,300,7,2.0,0.5235987755982988,1.0,0.4,0.3,0.9999999999999999,2.2055593452709283,0.028070773913038066,14.000000000000002,13.205559345270931,10.096388933452719,10.096388933452719,0.12073700353891173,0.09673275182260706,0.7502738615116369,0.7502738615116369,0.20969752329101315,0.20969752329101315,0.37252299246863985,8.036789297658864,0.3941630142988649,0.9712739420118386,0.07609988272893049,20,0.7399986167236579,second,0.35824303767095783
116,14,9.0,300,7,2.0,1.3744467859455345,1.0,0.4,0.7,1.9615705608064609,1.8692725281840232,0.007736672789086471,7.137138107458228,7.477023898329774,11.824724835326663,11.802420577186666,0.24766662855845104,0.24697062236939618,0.9065137539358579,0.9126847759189289,0.7255265249953472,0.7269201231571533,0.7393925757016581,7.31438127090301,0.5706350437245677,0.8990291769916201,0.20820426730619707,20,0.8822074211522393,second,0.879490082842396
117,14,9.0,300,7,2.0,1.3744467859455345,1.0,0.4,0.1,1.9615705608064609,1.885239692816052,0.008277345464883843,7.137138107458228,7.492991062961803,12.012749587975389,11.980284262267572,0.5484636574386211,0.5674511778235772,0.9203047475153632,0.9365028936360557,0.7207843905586016,0.7097545409890347,0.7302436325606856,7.2842809364548495,0.5594770686366909,0.9964715374531705,0.012967766441547509,20,0.930569595565349,fixed,0.1255945821167654
118,14,9.0,300,7,0.5,0.39269908169872414,1.0,0.0,0.1,0.7653668647301796,1.7136103820548905,0.011366782080574678,18.29188150826927,16.085802995695033,11.450292640708055,11.450292640708055,0.4082879920777165,0.09673275182260706,0.9259908259257151,0.9259908259257151,0.41090374260417806,0.41090374260417806,0.7101917176359636,8.187290969899665,0.5348905924433628,0.9999999999999996,2.2204460492503126e-16,20,0.917180083783374,fixed,0.11391480856041519
119,14,9.0,300,7,2.0,0.39269908169872414,1.0,0.2,0.0,0.7653668647301796,3.5109849854076565,0.039548345474164005,18.29188150826927,17.883177599047798,10.088713765933129,10.088713765933129,0.17918203327809823,0.1336084642812005,0.7454970809195718,0.7454970809195718,0.2018402155993375,0.2018402155993375,0.3182594729149963,8.157190635451505,0.35754403212446445,0.9999999736148457,2.525535820223225e-07,20,0.7224026567300641,fixed,0.0
120,14,9.0,300,7,0.5,1.5707963267948966,1.0,0.0,0.5,2.0,1.7304336453773939,0.008293865423291392,7.0,7.230433645377394,7.919741682504764,7.969495764222282,0.3882184916460552,0.3815135418411637,0.4906860770728041,0.48756805843313605,0.13429015688297788,0.1815338134867927,0.41017369542557036,8.397993311036789,0.7546462458841582,0.9999999999999996,2.2204460492503126e-16,20,0.5112954052074736,second,0.7628275442316582
121,14,9.0,300,7,2.0,0.9817477042468103,1.0,0.2,0.5,1.6629392246050902,1.9779279880388403,0.013116468786791902,8.418828417090635,8.59272174432434,9.489199740472781,9.403658067617938,0.1996241075156937,0.19417039572469771,0.7491177778658501,0.7495262376333615,0.2917812011130278,0.23747022115043107,0.46331452205652884,7.615384615384616,0.5818187589471371,0.8068394958466004,0.34297085202825794,20,0.7474106293406904,second,0.7287296283742423
122,14,9.0,300,7,2.0,0.39269908169872414,1.0,0.4,0.7,0.7653668647301796,3.5809794771369816,0.03609367789503322,18.29188150826927,17.953172090777123,9.147244933290306,9.147244933290306,0.043657554242646834,0.026074911406028654,0.6259392896875297,0.6259392896875297,0.20027364092624608,0.20027364092624608,0.26996589553679134,8.307692307692308,0.39385830938746014,0.8486051792800531,0.28484373723478734,20,0.607303193080122,fixed,0.9295449958199835
123,14,9.0,300,7,0.5,1.5707963267948966,1.0,0.4,0.1,2.0,1.6989791888000387,0.011053884000106809,7.0,7.198979188800038,10.93259396890434,11.158949290470488,0.5587356469742414,0.6314685994484583,0.8355582315316005,0.8340703803175546,0.3290210213852137,0.41206820331377836,0.7183888911861804,8.127090301003344,0.5431286950744172,0.9960074577256064,0.014428906077613199,20,0.912626250655564,second,0.11413324858579058
124,14,9.0,300,7,2.0,0.5235987755982988,1.0,0.0,0.7,0.9999999999999999,2.0134168842298497,0.016937128166206652,14.000000000000002,13.013416884229851,4.605913928895921,4.605913928895921,0.061028557809593084,0.04543397493311397,0.15360681348148386,0.15360681348148386,0.0668288541650739,0.0668288541650739,0.08647535345999609,8.33779264214047,0.47896140678199034,0.9999999999999996,2.2204460492503126e-16,20,0.150361987682067,second,0.8792736701155348
125,14,9.0,300,7,2.0,1.3744467859455345,1.0,0.0,0.3,1.9615705608064609,1.9014201391811119,0.007345359261664709,7.137138107458228,7.509171509326863,10.695314262806694,10.659254814261944,0.4149802605146909,0.4246032417403076,0.7885556377131441,0.8017814857824928,0.6048718402647011,0.629728681228824,0.6323204839255042,7.404682274247492,0.6591800751871127,0.9999999999999996,2.2204460492503126e-16,20,0.7993913373024952,second,0.43954231188464327
126,14,9.0,300,7,2.0,0.39269908169872414,1.0,0.2,0.0,0.7653668647301796,3.511350855769272,0.03955359320264395,18.29188150826927,17.883543469409414,10.088142156620783,10.088142156620783,0.17918203327809823,0.1336084642812005,0.7454148381426786,0.7454148381426786,0.20180598940335048,0.20180598940335048,0.31818680365930374,8.157190635451505,0.35752162242243324,0.9999999858976512,1.3940222017070964e-07,20,0.7223176972709882,second,0.0
127,14,9.0,300,7,0.5,1.3744467859455345,1.0,0.0,0.7,1.9615705608064609,1.693733383530474,0.0113727951430995,7.137138107458228,7.301484753676225,11.103236521390222,11.314490603690237,0.29932555977572556,0.24697062236939618,0.8339048905803993,0.8380366041051028,0.38438027549922194,0.4697936216861006,0.7176890840882598,8.127090301003344,0.5418860243698947,0.9999999999999993,3.330669073875469e-16,20,0.9202782627638117,fixed,0.800112634521365
128,14,9.0,300,7,0.5,0.7853981633974483,1.0,0.2,0.0,1.414213562373095,1.7044173668936184,0.011380925286999041,9.899494936611665,9.482591959945642,11.413284405336848,11.413284405336848,0.5009494607588951,0.3815135418411637,0.9262781859312366,0.9262781859312366,0.3834600290551598,0.3834600290551598,0.7135346379890457,8.157190635451505,0.5379709274622049,0.9999999920536453,8.082912906107865e-08,20,0.9188445475285488,second,0.0
129,14,9.0,300,7,2.0,0.9817477042468103,1.0,0.9,0.7,1.6629392246050902,1.9507572058361498,0.008710380676763121,8.418828417090635,8.565550962121648,10.041270435228908,9.93156108158798,0.15041572144809068,0.14334520086873762,0.7656780182012591,0.7664399380858639,0.3951409670638487,0.3251839099638464,0.5689452784413848,7.735785953177258,0.6068795645300116,0.9140366628962601,0.18354352397815377,20,0.7638201748320368,fixed,1.0023444024608834
130,14,9.0,300,7,0.5,1.5707963267948966,1.0,0.4,0.7,2.0,1.7193122053746013,0.010135159410599169,7.0,7.219312205374601,6.682000866367892,6.6351454025068675,0.3274195701766518,0.29990042665972183,0.317364976088765,0.31178135582425137,0.06835301680346213,0.09408548246989462,0.256877107911562,8.45819397993311,0.80978354592678,0.774290324022758,0.3857567151776784,20,0.4000500432669336,fixed,1.189239650914067
131,14,9.0,300,7,2.0,1.1780972450961724,1.0,0.9,0.7,1.8477590650225735,1.892524984233864,0.010695714891558312,7.5767454020467575,7.845682085842031,8.430502658211982,8.328504827200836,0.19778806765284243,0.19417039572469771,0.5833270193684946,0.5922375515575193,0.36786637070948724,0.3816649149792543,0.3816649149792543,7.8561872909699,0.7132945959153391,0.8373271655965703,0.3009461157686556,20,0.591479311728811,second,1.1709171348142513
132,14,9.0,300,7,2.0,0.5235987755982988,1.0,0.2,0.7,0.9999999999999999,2.199599585453,0.028996606549086697,14.000000000000002,13.199599585453,9.833850566927708,9.833850566927708,0.061028557809593084,0.04543397493311397,0.7159176422717373,0.7159176422717373,0.19441947499198714,0.19441947499198714,0.3639222595038186,7.976588628762542,0.39003728983149005,0.8638930889708475,0.26246808453057147,20,0.7115131688688787,fixed,0.8313078449612825
133,14,9.0,300,7,2.0,1.1780972450961724,1.0,0.4,0.1,1.8477590650225735,1.9253632254495794,0.010031352278759556,7.5767454020467575,7.878520327057746,11.765772276350612,11.633383447712738,0.4725683025529315,0.49079057967717693,0.9203433201508233,0.9288716006676081,0.6491446968172037,0.5620781016293757,0.6679855239235022,7.374581939799331,0.5365170091924271,0.9961367791327661,0.014024549135859312,20,0.9216432952681419,fixed,0.12626260337784884
134,14,9.0,300,7,2.0,0.7853981633974483,1.0,0.0,0.3,1.414213562373095,2.046895990531059,0.0171833155415288,9.899494936611665,9.825070583583082,9.212465984987771,9.212465984987771,0.20328461132122044,0.19417039572469771,0.6890722324691958,0.6890722324691958,0.17208548186991474,0.17208548186991474,0.40687306988570704,7.8561872909699,0.5247487836427775,0.9999999999999998,1.1102230246251564e-16,20,0.6915533542171869,second,0.420645899491817
135,14,9.0,300,7,2.0,0.7853981633974483,1.0,0.4,0.3,1.414213562373095,2.0541439606560266,0.01852645212419659,9.899494936611665,9.832318553708049,9.622840442797347,9.622840442797347,0.20328461132122044,0.19417039572469771,0.7352697616018153,0.7352697616018153,0.16287636470185768,0.16287636470185768,0.4327504109553869,7.735785953177258,0.47950638229039344,0.9557966364840911,0.10804135847267311,20,0.7385498605989637,fixed,0.39114476471178555
136,14,9.0,300,7,0.5,0.39269908169872414,1.0,0.0,0.3,0.7653668647301796,1.7389459720607374,0.009982963418334656,18.29188150826927,16.11113858570088,10.061727021191171,10.061727021191171,0.3179631532764118,0.05681668803010333,0.770654926784201,0.770654926784201,0.43922149656143095,0.43922149656143095,0.5935277679129419,8.36789297658863,0.6665535531943944,0.9999999999999998,1.1102230246251564e-16,20,0.7556398459830985,second,0.4201182634574108
137,14,9.0,300,7,0.5,1.3744467859455345,1.0,0.2,0.0,1.9615705608064609,1.693738991005477,0.011374486556718983,7.137138107458228,7.301490361151227,11.103118889513198,11.3143632154739,0.5828410747904292,0.6538719231688591,0.8338878049452598,0.8380158739705386,0.38437580279821965,0.4697856941147386,0.7176694665521942,8.127090301003344,0.541873243771781,0.9999999949070527,5.293750871228841e-08,20,0.9202652563726339,second,0.0
138,14,9.0,300,7,0.5,0.39269908169872414,1.0,0.4,0.7,0.7653668647301796,1.7600860322149932,0.008520323933758456,18.29188150826927,16.132278645855134,10.358572825026478,10.358572825026478,0.2041981647027441,0.026074911406028654,0.7805564139436392,0.7805564139436392,0.37964969483364436,0.37964969483364436,0.6515535192727382,8.187290969899665,0.5443600295138578,0.8457761368876505,0.2889137681940845,20,0.7811986043496754,second,0.7912838599259796
139,14,9.0,300,7,0.5,1.1780972450961724,1.0,0.0,0.7,1.8477590650225735,1.69607243268712,0.011375963700946713,7.5767454020467575,7.649229534295286,11.564885830057973,11.611505235750412,0.2735889852222755,0.19417039572469771,0.8572687873347642,0.8631805163494233,0.5886040846836702,0.6127201630964924,0.7167307297735069,8.127090301003344,0.5410209092964033,0.9999999999999996,2.2204460492503126e-16,20,0.9199794798810689,fixed,0.799879215715241
140,14,9.0,300,7,2.0,0.7853981633974483,1.0,0.4,0.7,1.414213562373095,2.0850776932740582,0.016212811844371487,9.899494936611665,9.863252286326082,9.950008379756586,9.950008379756586,0.1075468360930537,0.09673275182260711,0.7552677947239421,0.7552677947239421,0.16499373694721414,0.16499373694721414,0.4884809312974788,7.705685618729097,0.462580647200476,0.8856649475563393,0.2293630374559589,20,0.7685862816204303,second,0.868280987311657
141,14,9.0,300,7,0.5,0.7853981633974483,1.0,0.0,0.5,1.414213562373095,1.704408634208356,0.011381868922920204,9.899494936611665,9.48258322726038,11.4131851138679,11.4131851138679,0.2827834839971394,0.1336084642812005,0.9262633068205693,0.9262633068205693,0.3834512229200002,0.3834512229200002,0.7135166433513656,8.157190635451505,0.5379807783086517,0.9999999999999991,4.440892098500625e-16,20,0.9188314811655555,fixed,0.5706295627814975
142,14,9.0,300,7,2.0,0.5235987755982988,1.0,0.4,0.0,0.9999999999999999,2.2079166670702812,0.03480438266401217,14.000000000000002,13.207916667070283,10.38419249937713,10.38419249937713,0.236465040893626,0.21516654721476,0.7944269356998463,0.7944269356998463,0.19410139999535778,0.19410139999535778,0.3707965546117924,8.006688963210703,0.3872680372800709,0.9999999541945307,4.258078660370402e-07,20,0.7811419870358796,fixed,0.0
143,14,9.0,300,7,0.5,1.5707963267948966,1.0,0.2,0.0,2.0,1.6929873743912207,0.011377272774701424,7.0,7.192987374391221,10.951240305903836,11.17947972519875,0.6146281298595608,0.711599560857999,0.8350679529271685,0.8343033994531864,0.3305754570679705,0.4137572370224788,0.7179209393543251,8.127090301003344,0.5421383091333338,0.9999999858994431,1.3938541534961502e-07,20,0.9203095394100567,fixed,0.0
144,14,9.0,300,7,2.0,1.5707963267948966,1.0,0.0,0.1,2.0,1.861171039247031,0.00780791527005002,7.0,7.361171039247031,12.243577383004894,12.229286627841665,0.6140061034148822,0.6314685994484583,0.9420384945955425,0.9562815795136294,0.7562724053075078,0.7585201270579038,0.7729040432264506,7.193979933110368,0.5269730436304694,0.9999999999999996,2.2204460492503126e-16,20,0.9430011037034532,fixed,0.11572705358901424
145,14,9.0,300,7,0.5,1.3744467859455345,1.0,0.0,0.3,1.9615705608064609,1.693733383530474,0.0113727951430995,7.137138107458228,7.301484753676225,11.103236521390222,11.314490603690237,0.4316852428410294,0.4246032417403076,0.8339048905803993,0.8380366041051028,0.38438027549922194,0.4697936216861006,0.7176890840882598,8.127090301003344,0.5418860243698947,0.9999999999999993,3.330669073875469e-16,20,0.9202782627638117,fixed,0.34290541479487074
146,14,9.0,300,7,0.5,1.3744467859455345,1.0,0.9,0.3,1.9615705608064609,1.6577886213823034,0.010388017764327658,7.137138107458228,7.265539991528055,10.700434576453993,10.839578471553793,0.4316852428410294,0.4246032417403076,0.8045375869823783,0.8045297472656743,0.30997637837805486,0.36264939646371763,0.6920783392771261,8.247491638795987,0.6464499926618654,0.9769280937963147,0.06355143831080531,20,0.8839906621360305,second,0.39792572917396557
147,14,9.0,300,7,2.0,0.39269908169872414,1.0,0.4,0.3,0.7653668647301796,3.5672083806117656,0.03733849165006723,18.29188150826927,17.93940099425191,9.850961519337906,9.850961519337906,0.08815253503929929,0.05681668803010333,0.714633323002863,0.714633323002863,0.2001115986525543,0.2001115986525543,0.2969904908077682,8.217391304347826,0.3808400380335132,0.9670905571474986,0.0850436449559148,20,0.6902583591582507,fixed,0.38655315266988216
148,14,9.0,300,7,0.5,0.5235987755982988,1.0,0.9,0.7,0.9999999999999999,1.6661767322651064,0.008840714854377277,14.000000000000002,12.666176732265107,10.255571481989472,10.255571481989472,0.21134706843478226,0.04543397493311397,0.7779145631221088,0.7779145631221088,0.529092632472845,0.529092632472845,0.6313014135902255,8.548494983277592,0.7443800562330581,0.8857031302906949,0.22930355650916937,20,0.7687466448536485,second,1.0520835099319699
149,14,9.0,300,7,0.5,0.39269908169872414,1.0,0.0,0.5,0.7653668647301796,1.7136103820548905,0.011366782080574678,18.29188150826927,16.085802995695033,11.450292640708055,11.450292640708055,0.2525783389488298,0.037121973470123075,0.9259908259257151,0.9259908259257151,0.41090374260417806,0.41090374260417806,0.7101917176359636,8.187290969899665,0.5348905924433628,0.9999999999999996,2.2204460492503126e-16,20,0.917180083783374,fixed,0.5695740428020759
150,14,9.0,300,7,2.0,1.5707963267948966,1.0,0.9,0.5,2.0,1.8671634218001776,0.009335383670675868,7.0,7.367163421800178,10.048509689143142,10.008205755563,0.3760768334928571,0.3815135418411637,0.7133028132364734,0.731648350170149,0.5012274889348903,0.5440044871503382,0.5446265532759469,7.434782608695652,0.7010647475367421,0.9046374187117767,0.19910805965728062,20,0.7431890519307299,second,0.7954719459792479
151,14,9.0,300,7,2.0,1.3744467859455345,1.0,0.4,0.5,1.9615705608064609,1.912230547665994,0.008056350020713069,7.137138107458228,7.519981917811744,8.606942423089675,8.443563510513021,0.3177373427666058,0.3207795239912052,0.5820927947227987,0.5996605226227856,0.41778215096147087,0.434304354565077,0.4365078252177855,7.434782608695652,0.7091421067703307,0.9069706725309256,0.19528285584090163,20,0.605700943463498,fixed,0.800305182961275
152,14,9.0,300,7,2.0,1.5707963267948966,1.0,0.0,0.5,2.0,1.861171039247031,0.00780791527005002,7.0,7.361171039247031,12.243577383004894,12.229286627841665,0.3760768334928571,0.3815135418411637,0.9420384945955425,0.9562815795136294,0.7562724053075078,0.7585201270579038,0.7729040432264506,7.193979933110368,0.5269730436304694,0.9999999999999996,2.2204460492503126e-16,20,0.9430011037034532,fixed,0.5786352679450711
153,14,9.0,300,7,0.5,0.7853981633974483,1.0,0.0,0.1,1.414213562373095,1.704408634208356,0.011381868922920204,9.899494936611665,9.48258322726038,11.4131851138679,11.4131851138679,0.4429380450198222,0.2999004266597217,0.9262633068205693,0.9262633068205693,0.3834512229200002,0.3834512229200002,0.7135166433513656,8.157190635451505,0.5379807783086517,0.9999999999999991,4.440892098500625e-16,20,0.9188314811655555,fixed,0.1141259125562995
154,14,9.0,300,7,2.0,0.7853981633974483,1.0,0.2,0.0,1.414213562373095,2.052048455629542,0.02048905713819254,9.899494936611665,9.830223048681566,10.715812917331107,10.715812917331107,0.3683540083346771,0.3815135418411637,0.8693395319010493,0.8693395319010493,0.1518532827391847,0.1518532827391847,0.49565161478957337,7.6755852842809364,0.44182195858701667,0.9999999642570503,3.366996631037184e-07,20,0.8762423394344582,fixed,0.0
155,14,9.0,300,7,0.5,1.1780972450961724,1.0,0.4,0.3,1.8477590650225735,1.714264645682368,0.010201864752519975,7.5767454020467575,7.667421747290535,11.413647196443444,11.476112676297253,0.4015597508502798,0.3515561455133493,0.8367792957279943,0.8420022257298064,0.5794222372839982,0.6147299513896106,0.7095600346016878,8.127090301003344,0.5443440270423647,0.966280087493784,0.08674692383191383,20,0.882317606520399,second,0.340519973027455
156,14,9.0,300,7,0.5,1.1780972450961724,1.0,0.0,0.3,1.8477590650225735,1.69607243268712,0.011375963700946713,7.5767454020467575,7.649229534295286,11.564885830057973,11.611505235750412,0.4015597508502798,0.3515561455133493,0.8572687873347642,0.8631805163494233,0.5886040846836702,0.6127201630964924,0.7167307297735069,8.127090301003344,0.5410209092964033,0.9999999999999996,2.2204460492503126e-16,20,0.9199794798810689,fixed,0.34280537816367473
157,14,9.0,300,7,2.0,0.7853981633974483,1.0,0.4,0.7,1.414213562373095,2.0394729673724252,0.014583682195689405,9.899494936611665,9.817647560424449,6.121019190296195,6.121019190296195,0.1075468360930537,0.09673275182260711,0.37854057039843314,0.37854057039843314,0.0689460790870837,0.0689460790870837,0.2258213693694914,7.494983277591974,0.5168145626917586,0.8078250767421635,0.34164374389486024,20,0.3828660454904265,fixed,0.9394072048478717
158,14,9.0,300,7,0.5,1.1780972450961724,1.0,0.0,0.7,1.8477590650225735,1.7399493461052473,0.0068625219147538,7.5767454020467575,7.693106447713414,5.474476669642944,5.3764480175433995,0.2735889852222755,0.19417039572469771,0.2175602345050359,0.21737921528289628,0.11247466935851293,0.12625079743705203,0.18263978015774213,8.488294314381271,0.8131658572351453,0.9999999999999996,2.2204460492503126e-16,20,0.22518418431466514,second,1.1200343886882493
159,14,9.0,300,7,2.0,1.1780972450961724,1.0,0.4,0.5,1.8477590650225735,1.9465002583557074,0.009778848705218798,7.5767454020467575,7.899657359963874,8.412235201850951,8.241593573184495,0.25817546188221535,0.25759753141411573,0.584344044162604,0.5949275202817166,0.3985997745534671,0.367200800288734,0.4005260575209683,7.494983277591974,0.6615259411320034,0.9045204125504944,0.19929923816927975,20,0.5960101361554966,fixed,0.7803671777751451
160,14,9.0,300,7,2.0,0.39269908169872414,1.0,0.9,0.3,0.7653668647301796,3.3720989407463895,0.0335192750269649,18.29188150826927,17.744291554386532,9.6082475605572,9.6082475605572,0.08815253503929929,0.05681668803010333,0.6679960932103384,0.6679960932103384,0.21846721460552854,0.21846721460552854,0.2973981676803812,8.307692307692308,0.3892156375888125,0.9838757578642066,0.04721129910561841,20,0.6467713226266117,second,0.38429873300596257
161,14,9.0,300,7,2.0,0.9817477042468103,1.0,0.9,0.3,1.6629392246050902,1.9550501507166618,0.01131026510153149,8.418828417090635,8.56984390700216,11.025558081255095,10.908383792769449,0.2736354824797414,0.27351743701681286,0.887862835502494,0.8863981967225019,0.3560606438884564,0.287418749106519,0.5923900295291782,7.585284280936455,0.5396406970813891,0.9813757152439744,0.053228294154352686,20,0.8834205059170306,fixed,0.39432465694680124
162,14,9.0,300,7,0.5,0.7853981633974483,1.0,0.9,0.3,1.414213562373095,1.667075803137064,0.010253460471970142,9.899494936611665,9.445250396189088,11.182068763659226,11.182068763659226,0.35099045712644306,0.19417039572469771,0.8925754878263616,0.8925754878263616,0.4420551574649289,0.4420551574649289,0.6910632838217176,8.277591973244148,0.6399734335965239,0.9776678794988573,0.061864682861596215,20,0.8839464070509097,second,0.3952308387279729
163,14,9.0,300,7,2.0,0.5235987755982988,1.0,0.2,0.3,0.9999999999999999,2.201176126718109,0.03135111887004788,14.000000000000002,13.20117612671811,10.22664630087492,10.22664630087492,0.12073700353891173,0.09673275182260706,0.7713485765905841,0.7713485765905841,0.20046361016627962,0.20046361016627962,0.3710768433243292,8.006688963210703,0.3887746511446757,0.964701981335526,0.09003793098256918,20,0.7604804772638339,fixed,0.3608089640977183
164,14,9.0,300,7,0.5,1.5707963267948966,1.0,0.4,0.3,2.0,1.7057691903947467,0.011618367810410413,7.0,7.205769190394747,9.883433856548798,10.06699088150388,0.4640014235607349,0.49079057967717715,0.7189490388673972,0.7144414021179009,0.23063732946285612,0.29514951365655345,0.605774479024556,8.277591973244148,0.6723295530282105,0.9554489180701593,0.10872657412543048,20,0.8040591471102222,fixed,0.42988829221775304
165,14,9.0,300,7,0.5,0.7853981633974483,1.0,0.2,0.7,1.414213562373095,1.715064699556958,0.010163649429605792,9.899494936611665,9.493239292608981,9.172554141840395,9.172554141840395,0.23127956795769586,0.09673275182260711,0.7182015127240071,0.7182015127240071,0.33165806204008036,0.33165806204008036,0.5283662592233126,8.277591973244148,0.6710060962326305,0.6998538245469309,0.4772378497609704,20,0.711195210882395,second,0.9849179632532925
166,14,9.0,300,7,0.5,0.7853981633974483,1.0,0.2,0.5,1.414213562373095,1.74378922545249,0.009263259384449947,9.899494936611665,9.521963818504513,9.850831320617441,9.850831320617441,0.2827834839971394,0.1336084642812005,0.75081953766716,0.75081953766716,0.3560695825947467,0.3560695825947467,0.5974761217457688,8.187290969899665,0.5846106538404151,0.8202748004806404,0.3247055165013084,20,0.7446952237108221,fixed,0.6069944334302548
167,14,9.0,300,7,2.0,0.39269908169872414,1.0,0.2,0.7,0.7653668647301796,2.3017632609589853,0.04384455417817231,18.29188150826927,16.673955874599127,8.513784258908455,8.513784258908455,0.043657554242646834,0.026074911406028654,0.5739186479110154,0.5739186479110154,0.15301322428225228,0.15301322428225228,0.2181221265630996,8.277591973244148,0.39595318598807816,0.7736332457710393,0.3866008671845258,20,0.5465991728367713,second,0.9239261365844461
168,14,9.0,300,7,0.5,1.1780972450961724,1.0,0.2,0.7,1.8477590650225735,1.7531015629078261,0.007670654043836456,7.5767454020467575,7.706258664515993,8.088396010878528,8.052370840173527,0.2735889852222755,0.19417039572469771,0.47808999908415944,0.47883853694696726,0.3388239017569482,0.3614660375951339,0.3967086334089202,8.096989966555185,0.6585379263372315,0.7080607960652661,0.46752395961702087,20,0.48504038340388456,fixed,0.9280697903333534
169,14,9.0,300,7,2.0,0.5235987755982988,1.0,0.0,0.0,0.9999999999999999,2.207855173121196,0.03480372354668583,14.000000000000002,13.207855173121196,10.3843459196436,10.3843459196436,0.236465040893626,0.21516654721476,0.7944227792408696,0.7944227792408696,0.19407568370455913,0.19407568370455913,0.370785931328651,8.006688963210703,0.38730204765285253,0.9999999999999993,3.330669073875469e-16,20,0.7811477301554637,second,0.0
170,14,9.0,300,7,2.0,1.5707963267948966,1.0,0.2,0.1,2.0,1.8728127821990497,0.008231734248443853,7.0,7.37281278219905,12.15671262534786,12.151144901032952,0.6140061034148822,0.6314685994484583,0.9302400409189947,0.9440341507587775,0.7427293108819162,0.7520588281346063,0.7626785598120943,7.224080267558529,0.5418096193251104,0.9930504972183114,0.02321233799334747,20,0.9298724679081591,fixed,0.12027872180692203
171,14,9.0,300,7,0.5,0.5235987755982988,1.0,0.4,0.1,0.9999999999999999,1.7211010141818428,0.011157151949935015,14.000000000000002,12.721101014181844,11.387561614532766,11.387561614532766,0.4175190526016724,0.15993627729227716,0.9148940853906105,0.9148940853906105,0.4117498241512571,0.4117498241512571,0.7081729455136352,8.187290969899665,0.5380032575695908,0.9951374635673295,0.017098678869178457,20,0.9056392623512428,fixed,0.11446265138146308
172,14,9.0,300,7,0.5,1.5707963267948966,1.0,0.0,0.0,2.0,1.6929458044940011,0.011371479950591871,7.0,7.192945804494001,10.951868259464028,11.18011324394454,0.6146281298595608,0.711599560857999,0.8351529430045435,0.8343917147846629,0.33062368235636475,0.41381728783115046,0.7180090103656,8.127090301003344,0.5421824466293633,0.9999999999999998,1.1102230246251564e-16,20,0.9203777566468856,fixed,0.0
173,14,9.0,300,7,2.0,0.5235987755982988,1.0,0.0,0.7,0.9999999999999999,2.207855173121196,0.03480372354668583,14.000000000000002,13.207855173121196,10.3843459196436,10.3843459196436,0.061028557809593084,0.04543397493311397,0.7944227792408696,0.7944227792408696,0.19407568370455913,0.19407568370455913,0.370785931328651,8.006688963210703,0.38730204765285253,0.9999999999999993,3.330669073875469e-16,20,0.7811477301554637,fixed,0.8575398296536499
174,14,9.0,300,7,2.0,1.3744467859455345,1.0,0.4,0.0,1.9615705608064609,1.8751771223191702,0.008118210282521883,7.137138107458228,7.4829284924649215,12.180075797621116,12.12695080219826,0.6304217691057521,0.6538719231688591,0.9406301966245552,0.9548807407355683,0.7455800286889664,0.71752377302036,0.7499995311340537,7.224080267558529,0.520923890671209,0.9999999351176253,5.918517504827259e-07,20,0.9425641178857472,second,0.0
