,L_qpc,max_time,tsteps,bond_index,band_width,k0,J_prime,t,Omega,vg,time_at_bond,bond_fit_error,time_f_free,time_f_int,xf_avg_free,xf_avg_int,Transmision_tot,Transmission_k0,r_density_free,r_density_int,last_density_free,last_density_int,last_density_max,time_last_density_max,bond_density_max,min_purity,max_VN_entropy,entanglement_timeskip,T_mean,ddot0,kick,theta_f,phi_f,delta_phi,dd_density_hit
1554,21,18.0,400,7,2.0,1.3744467859455345,1.0,0.3,0.5,1.9615705608064609,1.9349596432638023,0.007516750038688764,10.705707161187343,11.111280067138667,13.471436071056123,13.471436071056123,0.3177373427666058,0.3207795239912052,0.6644588996396106,0.6644588996396106,0.4253277367026882,0.4253277367026882,0.4253277367026882,10.646616541353383,0.6530926695897274,0.8742853310135892,0.24686131565216063,10,0.5649563629268731,fixed,0.7344157946946928,0.5254193959678279,-0.016755914449526364,1.587552241244423,0.25742216431956816
1555,21,18.0,400,7,2.0,0.9738937226128359,1.0,5.0,0.1,1.6541611485491237,1.9830861367951362,0.015577071383580901,12.695256455768682,12.864734527454006,16.91634744072872,16.91634744072872,0.38434801697192134,0.3971033284155702,0.9632732795351726,0.9632732795351726,0.1319523091592511,0.1319523091592511,0.4964371755760041,11.18796992481203,0.4929616439182173,0.9999037209261793,0.0005267361355570621,10,0.8464929874185577,fixed,0.13336005154725739,1.3932948476256306,1.5503812508999713,0.020415075894925305,0.06961377536931287
1556,21,18.0,400,7,2.0,1.3744467859455345,1.0,0.2,0.1,1.9615705608064609,1.8864622609517525,0.00751964344885048,10.705707161187343,11.062782684826617,18.43242099769325,18.43242099769325,0.5484636574386211,0.5674511778235772,0.9754663779341413,0.9754663779341413,0.6340757231279729,0.6340757231279729,0.6340757231279729,10.646616541353383,0.5348770905302915,0.9929377595985919,0.02353291334602253,10,0.8387061373712078,fixed,0.11781673106093489,2.1543903980589048,-1.426868165922764,2.997664492717661,0.5861259383776615
1557,21,18.0,400,7,2.0,1.1780972450961724,1.0,0.01,0.1,1.8477590650225735,1.9156414149448184,0.010146267414637174,11.365118103070136,11.657171217576364,18.15356002525703,18.15356002525703,0.4725683025529315,0.49079057967717693,0.9824545341879571,0.9824545341879571,0.5617446725854577,0.5617446725854577,0.5954903296773764,11.00751879699248,0.5031940343837022,0.9999014723029831,0.0005379013242537699,10,0.851390113440274,fixed,0.11934285475078062,0.2102807982250367,1.5009018286607942,0.06989449813410231,0.9987760110492176
1558,21,18.0,400,7,0.5,1.3744467859455345,1.0,0.0,0.0,1.9615705608064609,1.6940105446525733,0.012933200465044498,10.705707161187343,10.870330968527437,17.028889181650037,17.028889181650037,0.5828410747904292,0.6538719231688591,0.9580970357624377,0.9580970357624377,0.30990770920035,0.30990770920035,0.30990770920035,10.646616541353383,0.5415719454235894,0.9999999999999913,4.329869796038101e-15,10,0.6930924890274389,fixed,0.0,0.0,0.0,1.5707963267948966,0.9999999999999998
1559,21,18.0,400,7,2.0,0.5235987755982988,1.0,0.2,0.7,0.9999999999999999,2.2010629133615214,0.03651741423986684,21.000000000000004,20.201062913361525,11.163962039001863,11.163962039001863,0.061028557809593084,0.04543397493311397,0.6849918205761778,0.6849918205761778,0.02986501042499307,0.02986501042499307,0.28610999476279325,11.729323308270676,0.3894613246992656,0.8220695219238304,0.3222362505291119,10,0.7382692059066974,fixed,1.078389181432605,0.9906719310503949,-0.7653178044155474,2.336114131210444,0.6142389049633765
1560,21,18.0,400,7,2.0,0.5235987755982988,1.0,0.3,0.3,0.9999999999999999,2.1951834354909083,0.038634722309871104,21.000000000000004,20.19518343549091,12.317339683247267,12.317339683247267,0.12073700353891173,0.09673275182260706,0.7793636728565148,0.7793636728565148,0.03361226561276486,0.03361226561276486,0.2910378970034609,11.729323308270676,0.38994278405412786,0.9504553865585244,0.11843611857843511,10,0.7994735409198492,fixed,0.4821826721182655,1.8992878389262744,1.2001761451934885,0.3706201816014081,0.26104787339548463
1561,21,18.0,400,7,0.5,1.5707963267948966,1.0,0.5,0.3,2.0,1.6830342098880493,0.013035504422017802,10.5,10.68303420988805,15.541442710398414,15.541442710398414,0.4640014235607349,0.49079057967717715,0.902710017450517,0.902710017450517,0.18988643478073372,0.18988643478073372,0.18988643478073372,10.466165413533833,0.6538323816632484,0.9483800265255675,0.12240347469037265,10,0.619156275842801,fixed,0.4216309091754914,2.5238514579663525,-0.9851195294263835,2.5559158562212803,0.03541921201041328
1562,21,18.0,400,7,0.5,0.5235987755982988,1.0,0.1,0.2,0.9999999999999999,1.7119564302792374,0.01704974679882756,21.000000000000004,19.71195643027924,11.24933434537111,11.24933434537111,0.36842136332349773,0.12271108971108753,0.7283451518761676,0.7283451518761676,0.006016981118502697,0.006016981118502697,0.6110197334169823,11.864661654135338,0.5362566749424298,0.9843239608254062,0.046113872902563836,10,0.9339868566662445,fixed,0.28494099345524376,2.689391860183345,1.151247668453824,0.4195486583410726,0.8837923026161769
1563,21,18.0,400,7,2.0,1.5707963267948966,1.0,0.7,0.2,2.0,1.8208807500795268,0.006091147231307741,10.5,10.820880750079526,18.33448321623671,18.33448321623671,0.5428857618474082,0.5573023641613506,0.9714345376295935,0.9714345376295935,0.5996776256317216,0.5996776256317216,0.5996776256317216,10.466165413533833,0.5977184877379551,0.9855140178835893,0.04316987961954302,10,0.8325454430555341,fixed,0.24817748024510988,1.346831556731565,1.4010202555664126,0.16977607122848393,0.6055008122286061
1564,21,18.0,400,7,2.0,0.9817477042468103,1.0,0.8,0.3,1.6629392246050902,1.9428070838789044,0.014070548693946463,12.628242625635952,12.767015048709721,16.547976818732433,16.547976818732433,0.2736354824797414,0.27351743701681286,0.9216354863005437,0.9216354863005437,0.16050114488407685,0.16050114488407685,0.4788064278405421,11.278195488721805,0.5557575935111085,0.9761087562114068,0.06540659979831137,10,0.8054529215007734,fixed,0.43334009644496657,0.505815357836193,-1.1065160086695567,2.6773123354644532,0.8753908223011193
1565,21,18.0,400,7,2.0,1.413716694115407,1.0,0.5,0.1,1.9753766811902755,1.8683163447594282,0.007595255953264319,10.63088382077403,10.980502476851454,18.366673765305915,18.366673765305915,0.5624140072136672,0.5812242949361084,0.9771588612185943,0.9771588612185943,0.6211391122112299,0.6211391122112299,0.6211391122112299,10.601503759398495,0.5679053969358915,0.9957753092076804,0.01514965658114441,10,0.8355747304472908,fixed,0.12417047313668657,2.2287819497378534,-1.4583641939169811,3.0291605207118777,0.035740943734522516
1566,21,18.0,400,7,0.5,1.1780972450961724,1.0,0.6,0.0,1.8477590650225735,1.6960859531299146,0.012644665338609263,11.365118103070136,11.43761575576146,17.733557896289813,17.733557896289813,0.5526747845984682,0.5812242949361085,0.9637746750183476,0.9637746750183476,0.5418457267859296,0.5418457267859296,0.5418457267859296,11.32330827067669,0.5410861518539405,0.9999965630877321,2.4529425383690175e-05,10,0.7367559922027986,fixed,0.0,0.08138868466509405,1.5385314385298958,0.032264888265000735,0.2556808848365169
